Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Rosado, J; Silva, F; Santos, V; Lu, ZL",,"Su, H; Wang, T; Tokhi, MO; Virk, GS",,"Rosado, Jose; Silva, Filipe; Santos, Vitor; Lu, Zhenli",,,MODULATION OF DYNAMIC MOVEMENT PRIMITIVES FOR BIPED LOCOMOTION,ASSISTIVE ROBOTICS,,,,,18th Climbing and Walking Robots Conference (CLAWAR),"SEP 06-09, 2015","Hangzhou, PEOPLES R CHINA","State Key Lab Indl Control Technol,Zhejiang Assoc Automat,GUOZI Robot Co,Zhejiang Univ,HangZhou Assoc Sci & Technol,HangZhou Automat Soc,CLAWAR Assoc",,,,,,,,,"Santos, Vitor/D-2973-2013; zhenli, lu/IUQ-0583-2023; Silva, Filipe/AAJ-2527-2020",,,,,,,,,,,,,,,,978-981-4725-23-1,,,,2016,,,,,,,389,396,,,,,,,,,,,,,,,,WOS:000391656500048,View Full Record in Web of Science
J,"Wang, D; Qiu, CC; Lian, J; Wan, WW; Pan, QH; Dong, YX",,,,"Wang, Dong; Qiu, Chaochao; Lian, Jie; Wan, Weiwei; Pan, Qinghui; Dong, Yongxiang",,,Cooperative Control for Dual-Arm Robots Based on Improved Dynamic Movement Primitives,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,,,,,,,,,,,,,,,,"Wang, Dong/R-9624-2018","Wang, Dong/0000-0002-2493-1032",,,,,,,,,,,,,0278-0046,1557-9948,,,,2024 JUL 31,2024,,,,,,,,,,10.1109/TIE.2024.3406866,http://dx.doi.org/10.1109/TIE.2024.3406866,,JUL 2024,,,,,,,,,,,WOS:001283785600001,View Full Record in Web of Science
J,"Li, QW; Wang, ZQ; Wang, WR; Liu, ZY; Chen, YW; Ng, XY; Ang, MH",,,,"Li, Qinwen; Wang, Zhiqian; Wang, Wenrui; Liu, Zhiyang; Chen, Yiwen; Ng, Xianyao; Ang, Marcelo H.",,,A model predictive obstacle avoidance method based on dynamic motion primitives and a Kalman filter,ASIAN JOURNAL OF CONTROL,,,,,,,,,,,,,,,,,"Ang, Marcelo/B-4469-2010","Li, Qinwen/0000-0003-2056-7437",,,,,,,,,,,,,1561-8625,1934-6093,,,,MAR,2023,25,2,,,,,1510,1525,,10.1002/asjc.2946,http://dx.doi.org/10.1002/asjc.2946,,SEP 2022,,,,,,,,,,,WOS:000852547700001,View Full Record in Web of Science
J,"Li, JZ; Cong, M; Liu, D; Du, Y",,,,"Li, Jinzhong; Cong, Ming; Liu, Dong; Du, Yu",,,Enhanced task parameterized dynamic movement primitives by GMM to solve manipulation tasks,ROBOTIC INTELLIGENCE AND AUTOMATION,,,,,,,,,,,,,,,,,,"Li, Jinzhong/0000-0002-0361-7538",,,,,,,,,,,,,2754-6969,2754-6977,,,,,2023,43,2,,,,,85,95,,10.1108/RIA-07-2022-0199,http://dx.doi.org/10.1108/RIA-07-2022-0199,,,,,,,,,,,,,WOS:000993268600001,View Full Record in Web of Science
J,"Yang, CG; Chen, CZ; He, W; Cui, RX; Li, ZJ",,,,"Yang, Chenguang; Chen, Chuize; He, Wei; Cui, Rongxin; Li, Zhijun",,,Robot Learning System Based on Adaptive Neural Control and Dynamic Movement Primitives,IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,,,,,,,,,,,,,,,,,"He, Wei/K-4900-2019; Li, Zhijun/ACT-9992-2022; Cui, Rongxin/GOK-1897-2022; Yang, Chenguang/AAJ-2509-2020; He, Wei/B-2355-2016","Yang, Chenguang/0000-0001-5255-5559; He, Wei/0000-0002-8944-9861; Cui, Rongxin/0000-0002-8006-3620",,,,,,,,,,,,,2162-237X,2162-2388,,,,MAR,2019,30,3,,,,,777,787,,10.1109/TNNLS.2018.2852711,http://dx.doi.org/10.1109/TNNLS.2018.2852711,,,,,,,,30047914,,,,,WOS:000459536100012,View Full Record in Web of Science
J,"Colomé, A; Torras, C",,,,"Colome, Adria; Torras, Carme",,,Dimensionality Reduction for Dynamic Movement Primitives and Application to Bimanual Manipulation of Clothes,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"; Torras, Carme/M-1794-2014","Colome, Adria/0000-0001-9715-4062; Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1552-3098,1941-0468,,,,JUN,2018,34,3,,,,,602,615,,10.1109/TRO.2018.2808924,http://dx.doi.org/10.1109/TRO.2018.2808924,,,,,,,,,,,,,WOS:000435196800005,View Full Record in Web of Science
J,"Liu, CG; Peng, GZ; Xia, Y; Li, JY; Yang, CG",,,,"Liu, Chengguo; Peng, Guangzhu; Xia, Yu; Li, Junyang; Yang, Chenguang",,,Robot skill learning system of multi-space fusion based on dynamic movement primitives and adaptive neural network control,NEUROCOMPUTING,,,,,,,,,,,,,,,,,"Yang, Chenguang/AAJ-2509-2020; Xia, Yu/JXX-0945-2024; Liu, Chengguo/JZE-5901-2024","Xia, Yu/0009-0008-7271-5386; Yang, Chenguang/0000-0001-5255-5559; liu, chengguo/0000-0003-4023-5376",,,,,,,,,,,,,0925-2312,1872-8286,,,,MAR 14,2024,574,,,,,,,,127248,10.1016/j.neucom.2024.127248,http://dx.doi.org/10.1016/j.neucom.2024.127248,,JAN 2024,,,,,,,,,,,WOS:001170583700001,View Full Record in Web of Science
J,"Huang, LP; Zheng, JB; Gao, YF; Song, QZ; Liu, YL",,,,"Huang, Liping; Zheng, Jianbin; Gao, Yifan; Song, Qiuzhi; Liu, Yali",,,A Lower Limb Exoskeleton Adaptive Control Method Based on Model-free Reinforcement Learning and Improved Dynamic Movement Primitives,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Gao, Yifan/AAO-5965-2021; Huang, Liping/JWO-2680-2024","Zheng, Jianbin/0000-0002-5714-1969",,,,,,,,,,,,,0921-0296,1573-0409,,,,FEB 11,2025,111,1,,,,,,,24,10.1007/s10846-025-02230-7,http://dx.doi.org/10.1007/s10846-025-02230-7,,,,,,,,,,,,,WOS:001418194700001,View Full Record in Web of Science
J,"Reinhart, RF; Steil, JJ",,,,"Reinhart, Rene Felix; Steil, Jochen Jakob",,,Efficient policy search in low-dimensional embedding spaces by generalizing motion primitives with a parameterized skill memory,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,APR,2015,38,4,,,,,331,348,,10.1007/s10514-014-9417-9,http://dx.doi.org/10.1007/s10514-014-9417-9,,,,,,,,,,,,,WOS:000351153300001,View Full Record in Web of Science
J,"Huang, R; Wu, Q; Qiu, J; Cheng, H; Chen, QM; Peng, ZN",,,,"Huang, Rui; Wu, Qian; Qiu, Jing; Cheng, Hong; Chen, Qiming; Peng, Zhinan",,,Adaptive Gait Planning with Dynamic Movement Primitives for Walking Assistance Lower Exoskeleton in Uphill Slopes,SENSORS AND MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0914-4935,,,,,,2020,32,4,,,SI,,1279,1291,,10.18494/SAM.2020.2550,http://dx.doi.org/10.18494/SAM.2020.2550,,,,,,,,,,,,,WOS:000526038000010,View Full Record in Web of Science
J,"Yu, XB; Liu, PS; He, W; Liu, Y; Chen, Q; Ding, L",,,,"Yu, Xinbo; Liu, Peisen; He, Wei; Liu, Yu; Chen, Qi; Ding, Liang",,,Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"He, Wei/K-4900-2019; Liu, Peisen/KXQ-7746-2024","Chen, Qi/0000-0002-2593-127X",,,,,,,,,,,,,2377-3766,,,,,JUL,2022,7,3,,,,,6463,6470,,10.1109/LRA.2022.3154469,http://dx.doi.org/10.1109/LRA.2022.3154469,,,,,,,,,,,,,WOS:000798185300001,View Full Record in Web of Science
C,"Rosado, J; Silva, F; Santos, V",,"Reis, LP; Moreira, AP; Lima, PU; Montano, L; MunozMartinez, V",,"Rosado, Jose; Silva, Filipe; Santos, Vitor",,,Biped Walking Learning from Imitation Using Dynamic Movement Primitives,"ROBOT 2015: SECOND IBERIAN ROBOTICS CONFERENCE: ADVANCES IN ROBOTICS, VOL 2",Advances in Intelligent Systems and Computing,,,,2nd Iberian Robotics Conference (ROBOT),"NOV 19-21, 2015","Lisbon, PORTUGAL","Portuguese Soc Robot,Spanish Soc Res & Dev Robot,CEA, Robot Themat Grp",,,,,,,,,"Silva, Filipe/AAJ-2527-2020; Santos, Vitor/D-2973-2013","Silva, Filipe/0000-0001-6191-0727; Santos, Vitor/0000-0003-1283-7388",,,,,,,,,,,,,2194-5357,,978-3-319-27149-1; 978-3-319-27148-4,,,,2016,418,,,,,,185,196,,10.1007/978-3-319-27149-1_15,http://dx.doi.org/10.1007/978-3-319-27149-1_15,,,,,,,,,,,,,WOS:000370653400015,View Full Record in Web of Science
C,"Zhang, Y; Chen, CZ; Yang, CG",,,IEEE,"Zhang, Ying; Chen, Chuize; Yang, Chenguang",,,Task Extension of Robot with Voice Control Based on Dynamical Movement Primitives,2020 INTERNATIONAL SYMPOSIUM ON AUTONOMOUS SYSTEMS (ISAS),,,,,International Symposium on Autonomous Systems (ISAS),"DEC 06-08, 2020","Guangzhou, PEOPLES R CHINA",,,,,,,,,,"Yang, Chenguang/AAJ-2509-2020",,,,,,,,,,,,,,,,978-1-6654-1882-9,,,,2020,,,,,,,82,87,,10.1109/ISAS49493.2020.9378861,http://dx.doi.org/10.1109/ISAS49493.2020.9378861,,,,,,,,,,,,,WOS:000670881500015,View Full Record in Web of Science
C,"Chen, N; Pan, YJ",,,IEEE,"Chen, Nuo; Pan, Ya-Jun",,,Vision-Based Dexterous Motion Planning by Dynamic Movement Primitives with Human Hand Demonstration,"2024 33RD INTERNATIONAL SYMPOSIUM ON INDUSTRIAL ELECTRONICS, ISIE 2024",Proceedings of the IEEE International Symposium on Industrial Electronics,,,,33rd International Symposium on Industrial Electronics (ISIE),"JUN 18-21, 2024","Ulsan, SOUTH KOREA","IEEE,Univ Ulsan,IEEE Ind Elect Soc,BrainKorea Four21",,,,,,,,,"Chen, Nuo/KQE-0618-2024; Pan, Yajun/AAQ-3127-2020","Pan, Ya-Jun/0000-0002-8700-0956; Chen, Nuo/0009-0000-2895-746X",,,,,,,,,,,,,2163-5137,,979-8-3503-9408-5; 979-8-3503-9409-2,,,,2024,,,,,,,,,,10.1109/ISIE54533.2024.10595749,http://dx.doi.org/10.1109/ISIE54533.2024.10595749,,,,,,,,,,,,,WOS:001290477100072,View Full Record in Web of Science
J,"Tan, Z; Zhang, YH; Yuan, JH; Song, X; Zhang, JL; Wen, GL; Hu, XY; Yin, HF",,,,"Tan, Zhao; Zhang, Yahui; Yuan, Jiahui; Song, Xu; Zhang, Jialong; Wen, Guilin; Hu, Xiaoyan; Yin, Hanfeng",,,Modified Dynamic Movement Primitive-Based Closed Ankle Reduction Technique Learning and Variable Impedance Control for a Redundant Parallel Bone-Setting Robot,MACHINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075-1702,,,,FEB,2025,13,2,,,,,,,145,10.3390/machines13020145,http://dx.doi.org/10.3390/machines13020145,,,,,,,,,,,,,WOS:001430129800001,View Full Record in Web of Science
J,"Kulvicius, T; Biehl, M; Aein, MJ; Tamosiunaite, M; Wörgötter, F",,,,"Kulvicius, Tomas; Biehl, Martin; Aein, Mohamad Javad; Tamosiunaite, Minija; Woergoetter, Florentin",,,Interaction learning for dynamic movement primitives used in cooperative robotic tasks,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,"Biehl, Martin/0000-0002-1670-6855",,,,,,,,,,,,,0921-8890,1872-793X,,,,DEC,2013,61,12,,,,,1450,1459,,10.1016/j.robot.2013.07.009,http://dx.doi.org/10.1016/j.robot.2013.07.009,,,,,,,,,,,,,WOS:000328178200016,View Full Record in Web of Science
C,"Chen, N; Bayer, J; Urban, S; van der Smagt, P",,,IEEE,"Chen, Nutan; Bayer, Justin; Urban, Sebastian; van der Smagt, Patrick",,,Efficient movement representation by embedding Dynamic Movement Primitives in Deep Autoencoders,2015 IEEE-RAS 15TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,15th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 03-05, 2015","Seoul, SOUTH KOREA","IEEE Robot & Automat Soc,IEEE",,,,,,,,,,"van der Smagt, Patrick/0000-0003-4418-4916",,,,,,,,,,,,,2164-0572,,978-1-4799-6885-5,,,,2015,,,,,,,434,440,,,,,,,,,,,,,,,,WOS:000377954900065,View Full Record in Web of Science
C,"Jiang, F; Wu, HN",,"Peng, C; Sun, J",,"Jiang, Fan; Wu, Huai-Ning",,,Multiple Demonstrations Based Trajectory Generation for Mobile Agent Using DMPs with T-S Fuzzy Model,2021 PROCEEDINGS OF THE 40TH CHINESE CONTROL CONFERENCE (CCC),Chinese Control Conference,,,,40th Chinese Control Conference (CCC),"JUL 26-28, 2021","Shanghai, PEOPLES R CHINA","TCCT,CAA,Syst Engn Soc China,Shanghai Univ,Chinese Acad Sci, Acad Math & Syst Sci,China Soc Ind & Appl Math,Asian Control Assoc,IEEE Control Syst Soc,Inst Control, Robot & Syst,Soc Instrument & Control Engineers,Shanghai Jiao Tong Univ,Shanghai Assoc Automat",,,,,,,,,"Wu, Huai-Ning/K-7466-2012",,,,,,,,,,,,,,2161-2927,,978-988-15638-0-4,,,,2021,,,,,,,2808,2813,,,,,,,,,,,,,,,,WOS:000931046702160,View Full Record in Web of Science
J,"Hao, X; Li, ZJ; Huang, PB; Shi, P; Li, GX",,,,"Hao, Xu; Li, Zhijun; Huang, Pengbo; Shi, Peng; Li, Guoxin",,,Hierarchical Task-Oriented Whole-Body Locomotion of a Walking Exoskeleton Using Adaptive Dynamic Motion Primitive for Cart Pushing,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,"Li, Zhijun/ACT-9992-2022","Li, Guoxin/0000-0001-8384-0002",,,,,,,,,,,,,1545-5955,1558-3783,,,,2023 DEC 29,2023,,,,,,,,,,10.1109/TASE.2023.3345919,http://dx.doi.org/10.1109/TASE.2023.3345919,,DEC 2023,,,,,,,,,,,WOS:001137411900001,View Full Record in Web of Science
C,"Ranatunga, I; Balakrishnan, N; Wijayasinghe, I; Popa, DO",,,ACM,"Ranatunga, Isura; Balakrishnan, Namrata; Wijayasinghe, Indika; Popa, Dan O.",,,User Adaptable Tasks for Differential Teaching with Applications to Robotic Autism Therapy,8TH ACM INTERNATIONAL CONFERENCE ON PERVASIVE TECHNOLOGIES RELATED TO ASSISTIVE ENVIRONMENTS (PETRA 2015),,,,,8th ACM International Conference on PErvasive Technologies Related to Assistive Environments (PETRA),"JUL 01-03, 2015","Corfu, GREECE","ACM,Univ Texas Arlington, Coll Engn,Natl Sci Fdn,Univ Texas Arlington, Comp Sci & Engn Dept,Univ Texas Arlington, HERACLEIA Human Centered Comp Lab,Natl Ctr Sci Res, DEMOKRITOS,Univ Piraeus, Dept Digital Syst,Ionian Univ,iPerform Ctr Assist Technologies Enhance Human Performance",,,,,,,,,,"Popa - UofL, Dan/0000-0002-2360-0020",,,,,,,,,,,,,,,978-1-4503-3452-5,,,,2015,,,,,,,,,,10.1145/2769493.2775129,http://dx.doi.org/10.1145/2769493.2775129,,,,,,,,,,,,,WOS:000619985600073,View Full Record in Web of Science
C,"Koutras, L; Doulgeri, Z",,,IEEE,"Koutras, Leonidas; Doulgeri, Zoe",,,Dynamic Movement Primitives for moving goals with temporal scaling adaptation,2020 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 15, 2020",ELECTR NETWORK,IEEE,,,,,,,,,"Koutras, Leonidas/KHE-3106-2024",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-7395-5,,,,2020,,,,,,,144,150,,10.1109/icra40945.2020.9196765,http://dx.doi.org/10.1109/icra40945.2020.9196765,,,,,,,,,,,,,WOS:000712319500014,View Full Record in Web of Science
C,"Springer, K; Gattringer, H; Stöger, C",,"Budinska, I; Ciganek, J; Havlik, S; Hricko, J; Kozak, S",,"Springer, Klemens; Gattringer, Hubert; Stoeger, Christoph",,,A Real-Time Nearly Time-Optimal Point-To-Point Trajectory Planning Method Using Dynamic Movement Primitives,2014 23RD INTERNATIONAL CONFERENCE ON ROBOTICS IN ALPE-ADRIA-DANUBE REGION (RAAD),,,,,23rd International Conference on Robotics in Alpe-Adria-Danube Region (IEEE RAAD),"SEP 03-05, 2014",SLOVAKIA,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4799-6798-8,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,WOS:000360803800021,View Full Record in Web of Science
C,"Abu-Dakka, FJ; Kyrki, V",,,IEEE,"Abu-Dakka, Fares J.; Kyrki, Ville",,,Geometry-aware Dynamic Movement Primitives,2020 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 15, 2020",ELECTR NETWORK,IEEE,,,,,,,,,"AbuDakka, Fares/M-2085-2019; Kyrki, Ville/F-3034-2011",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-7395-5,,,,2020,,,,,,,4421,4426,,10.1109/icra40945.2020.9196952,http://dx.doi.org/10.1109/icra40945.2020.9196952,,,,,,,,,,,,,WOS:000712319503015,View Full Record in Web of Science
C,"Sidiropoulos, A; Doulgeri, Z",,,IEEE,"Sidiropoulos, Antonis; Doulgeri, Zoe",,,A Reversible Dynamic Movement Primitive formulation,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 30-JUN 05, 2021","Xian, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,So Univ Sci & Technol,Harbin Inst Technol,Xian Jiaotong Univ,Univ Toronto,Nat Sci & Engn Res Council Canada,Chinese Univ Hong Kong,DJI,Biomimet Intelligence & Robot,Toyota Res Inst,Baidu,Mech Mind Robot Technologies,Facebook AI,Nokov,Manycore,Franka Emika,Zhejiang Univ, Huzhou Inst,Jing Tian,ATI Ind Automat,Amber,Direct Drive Tech,Inceptio,Flexiv,Deeproute AI,Unitree,Waymo,Kuka,Pudu Robot,Deep Robot,Nvidia,MathWorks",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9077-8,,,,2021,,,,,,,3147,3153,,10.1109/ICRA48506.2021.9562059,http://dx.doi.org/10.1109/ICRA48506.2021.9562059,,,,,,,,,,,,,WOS:000765738802082,View Full Record in Web of Science
J,"Zhao, H; Chen, YX; Li, XF; Ding, H",,,,"Zhao, Huan; Chen, Yuxiang; Li, Xiangfei; Ding, Han",,,Robotic peg-in-hole assembly based on reversible dynamic movement primitives and trajectory optimization,MECHATRONICS,,,,,,,,,,,,,,,,,"Li, Xiangfei/AAH-1424-2019",,,,,,,,,,,,,,0957-4158,,,,,NOV,2023,95,,,,,,,,103054,10.1016/j.mechatronics.2023.103054,http://dx.doi.org/10.1016/j.mechatronics.2023.103054,,SEP 2023,,,,,,,,,,,WOS:001078524400001,View Full Record in Web of Science
C,"Noohian, A; Raisi, M; Khodaygan, S",,,IEEE,"Noohian, Amirhossein; Raisi, Mehran; Khodaygan, Saeed",,,A Framework for Learning Dynamic Movement Primitives with Deep Reinforcement Learning,2022 10TH RSI INTERNATIONAL CONFERENCE ON ROBOTICS AND MECHATRONICS (ICROM),RSI International Conference on Robotics and Mechatronics ICRoM,,,,10th RSI International Conference on Robotics and Mechatronics (ICRoM),"NOV 15-18, 2022","K N Toosi Univ Technol, Tehran, IRAN",Robot Soc Iran,K N Toosi Univ Technol,,,,,,,,,"Raisi, Mehran/0000-0002-5383-6413",,,,,,,,,,,,,2377-679X,2572-6889,978-1-6654-5452-0,,,,2022,,,,,,,329,334,,10.1109/ICRoM57054.2022.10025346,http://dx.doi.org/10.1109/ICRoM57054.2022.10025346,,,,,,,,,,,,,WOS:000972181900052,View Full Record in Web of Science
J,"Nguyen, TT; Nguyen, VH; Pham, VH",,,,"Nguyen, Thanh-Trung; Nguyen, Van-Huy; Pham, Van-Ha",,,Combination of Dynamic Movement Primitives and Recurrent Neural Network to Solve Kinematics and Motion Planning Problems of an Exoskeleton-Based Rehabilitation Robot,JOURNAL OF ROBOTICS,,,,,,,,,,,,,,,,,,"Nguyen, Trung/0000-0003-3644-209X",,,,,,,,,,,,,1687-9600,1687-9619,,,,NOV 20,2024,2024,,,,,,,,5532869,10.1155/2024/5532869,http://dx.doi.org/10.1155/2024/5532869,,,,,,,,,,,,,WOS:001367336800001,View Full Record in Web of Science
C,"Widmann, D; Karayiannidis, Y",,,IEEE,"Widmann, Dominik; Karayiannidis, Yiannis",,,Human Motion Prediction in Human-Robot Handovers based on Dynamic Movement Primitives,2018 EUROPEAN CONTROL CONFERENCE (ECC),,,,,17th Annual European Control Conference (ECC),"JUN 12-15, 2018","Limassol, CYPRUS",,,,,,,,,,,,,,,,,,,,,,,,,,978-3-9524-2698-2,,,,2018,,,,,,,2781,2787,,,,,,,,,,,,,,,,WOS:000467725302134,View Full Record in Web of Science
J,"Kastritsi, T; Dimeas, F; Doulgeri, Z",,,,"Kastritsi, Theodora; Dimeas, Fotios; Doulgeri, Zoe",,,Progressive Automation with DMP Synchronization and Variable Stiffness Control,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Kastritsi, Theodora/AAG-6361-2019","Kastritsi, Theodora/0000-0002-5379-0259; Dimeas, Fotios/0000-0002-8282-1974; Doulgeri, Zoe/0000-0003-2188-9358",,,,,,,,,,,,,2377-3766,,,,,OCT,2018,3,4,,,,,3789,3796,,10.1109/LRA.2018.2856536,http://dx.doi.org/10.1109/LRA.2018.2856536,,,,,,,,,,,,,WOS:000441444700015,View Full Record in Web of Science
C,"Ti, BY; Gao, YS; Li, Q; Zhao, J",,,IEEE,"Ti, Boyang; Gao, Yongsheng; Li, Qiang; Zhao, Jie",,,Dynamic Movement Primitives for Movement Generation Using GMM-GMR Analytical Method,2019 IEEE 2ND INTERNATIONAL CONFERENCE ON INFORMATION AND COMPUTER TECHNOLOGIES (ICICT),,,,,2nd IEEE International Conference on Information and Computer Technologies (ICICT),"MAR 14-17, 2019","Kahului, HI",IEEE,,,,,,,,,,,,,,,,,,,,,,,,,978-1-7281-3323-2,,,,2019,,,,,,,250,254,,10.1109/infoct.2019.8711390,http://dx.doi.org/10.1109/infoct.2019.8711390,,,,,,,,,,,,,WOS:000470911500046,View Full Record in Web of Science
J,"Majumdar, R; Yoshida, N; Zufferey, D",,,,"Majumdar, Rupak; Yoshida, Nobuko; Zufferey, Damien",,,Multiparty Motion Coordination: From Choreographies to Robotics Programs,PROCEEDINGS OF THE ACM ON PROGRAMMING LANGUAGES-PACMPL,,,,,,,,,,,,,,,,,"Yoshida, Nobuko/AAL-6082-2020","/0000-0002-3197-8736; Yoshida, Nobuko/0000-0002-3925-8557",,,,,,,,,,,,,,2475-1421,,,,NOV,2020,4,,,,,,,,134,10.1145/3428202,http://dx.doi.org/10.1145/3428202,,,,,,,,,,,,,WOS:000685203900011,View Full Record in Web of Science
J,"Yang, CG; Zeng, C; Fang, C; He, W; Li, ZJ",,,,"Yang, Chenguang; Zeng, Chao; Fang, Cheng; He, Wei; Li, Zhijun",,,A DMPs-Based Framework for Robot Learning and Generalization of Humanlike Variable Impedance Skills,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,"Yang, Chenguang/AAJ-2509-2020; Fang, Cheng/AAE-5813-2019; Li, Zhijun/ACT-9992-2022; He, Wei/K-4900-2019","Fang, Cheng/0000-0002-8535-3774; Yang, Chenguang/0000-0001-5255-5559",,,,,,,,,,,,,1083-4435,1941-014X,,,,JUN,2018,23,3,,,,,1193,1203,,10.1109/TMECH.2018.2817589,http://dx.doi.org/10.1109/TMECH.2018.2817589,,,,,,,,,,,,,WOS:000435338300021,View Full Record in Web of Science
C,"Gams, A; Petric, T",,"Rodic, A; Borangiu, T",,"Gams, Andrej; Petric, Tadej",,,"On-Line Modifications of Robotic Trajectories: Learning, Coaching and Force Vs. Position Feedback",ADVANCES IN ROBOT DESIGN AND INTELLIGENT CONTROL,Advances in Intelligent Systems and Computing,,,,25th International Conference on Robotics in Alpe-Adria-Danube Region (RAAD),"JUN 30-JUL 02, 2016","Belgrade, SERBIA",,,,,,,,,,"Petric, Tadej/AAS-2471-2021","Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,2194-5357,,978-3-319-49058-8; 978-3-319-49057-1,,,,2017,540,,,,,,18,26,,10.1007/978-3-319-49058-8_3,http://dx.doi.org/10.1007/978-3-319-49058-8_3,,,,,,,,,,,,,WOS:000413022000003,View Full Record in Web of Science
J,"Lu, ZY; Si, WY; Wang, N; Yang, CG",,,,"Lu, Zhenyu; Si, Weiyong; Wang, Ning; Yang, Chenguang",,,Dynamic Movement Primitives-Based Human Action Prediction and Shared Control for Bilateral Robot Teleoperation,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,,,,,,,,,,,,,,,,,"lu, zhenyu/AAH-5454-2019; Wang, Han/A-5016-2011; Yang, Chenguang/AAJ-2509-2020; SI, WEIYONG/KIB-2268-2024","zhenyu, lu/0000-0002-5446-7285; Wang, Ning/0000-0002-3264-1852",,,,,,,,,,,,,0278-0046,1557-9948,,,,DEC,2024,71,12,,,,,16654,16663,,10.1109/TIE.2024.3401185,http://dx.doi.org/10.1109/TIE.2024.3401185,,JUN 2024,,,,,,,,,,,WOS:001242925700001,View Full Record in Web of Science
