Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Li, YJ; Zhang, KL; Nie, M; Wang, Q",,,,"Li, Yijun; Zhang, Kailin; Nie, Min; Wang, Qi",,,Tubular Sensor with Multi-Axial Strain Sensibility and Heating Capability Based on Bio-Mimic Helical Networks,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,,,,,,,,,,,,,,,,,"Li, Yijun/AAL-4813-2021; Zhang, Kailin/H-7768-2016",,,,,,,,,,,,,,0888-5885,,,,,DEC 11,2019,58,49,,,,,22273,22282,,10.1021/acs.iecr.9b04783,http://dx.doi.org/10.1021/acs.iecr.9b04783,,,,,,,,,,,,,WOS:000502687700012,View Full Record in Web of Science
C,"Andreas, V; Gunawan, AAS; Budiharto, W",,,IEEE,"Andreas, Vincent; Gunawan, Alexander Agung Santoso; Budiharto, Widodo",,,Anita: Intelligent Humanoid Robot with Self-Learning Capability Using Indonesian Language,2019 4TH ASIA-PACIFIC CONFERENCE ON INTELLIGENT ROBOT SYSTEMS (ACIRS 2019),,,,,4th Asia-Pacific Conference on Intelligent Robot Systems (ACIRS),"JUL 13-15, 2019","Nagoya, JAPAN",IEEE,,,,,,,,,"Gunawan, Alexander/AAC-2557-2019; Budiharto, Ir./AAC-3430-2019",,,,,,,,,,,,,,,,978-1-7281-2229-8,,,,2019,,,,,,,144,147,,10.1109/acirs.2019.8935964,http://dx.doi.org/10.1109/acirs.2019.8935964,,,,,,,,,,,,,WOS:000526072800028,View Full Record in Web of Science
J,"Lau, MC; Anderson, J; Baltes, J",,,,"Lau, Meng-Cheng; Anderson, John; Baltes, Jacky",,,A sketch drawing humanoid robot using image-based visual servoing,KNOWLEDGE ENGINEERING REVIEW,,,,,,,,,,,,,,,,,"Lau, Meng Cheng/HGA-5351-2022","Lau, Meng Cheng/0000-0003-3517-4900",,,,,,,,,,,,,0269-8889,1469-8005,,,,,2019,34,,,,,,,,e18,10.1017/S0269888919000146,http://dx.doi.org/10.1017/S0269888919000146,,,,,,,,,,,,,WOS:000505081100001,View Full Record in Web of Science
C,"Hwang, J; Wirkuttis, N; Tani, J",,,IEEE,"Hwang, Jungsik; Wirkuttis, Nadine; Tani, Jun",,,A Neurorobotics Approach to Investigating the Emergence of Communication in Robots,HRI '19: 2019 14TH ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION,ACM IEEE International Conference on Human-Robot Interaction,,,,14th ACM/IEEE International Conference on Human-Robot Interaction (HRI),"MAR 11-14, 2019","Daegu, SOUTH KOREA","Assoc Comp Machinery,IEEE,IEEE Robot & Automat Soc,ACM SIGCHI,ACM SIGAI,AAAI,Korea Tourism Org,Daegu Convent & Visitors Bur,ColorfulDaegu",,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,2167-2121,2167-2148,978-1-5386-8555-6,,,,2019,,,,,,,622,623,,10.1109/hri.2019.8673214,http://dx.doi.org/10.1109/hri.2019.8673214,,,,,,,,,,,,,WOS:000467295400124,View Full Record in Web of Science
C,"Tanaka, F; Movellan, JR",,,IEEE,"Tanaka, Fumihide; Movellan, Javier R.",,,A Barebones Communicative Robot Based on Social Contingency and Infomax Control,"2008 17TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION, VOLS 1 AND 2",,,,,17th IEEE International Symposium on Robot and Human Interactive Communications,"AUG 01-03, 2008","Munich, GERMANY","IEEE,IEEE Syst, Man & Cybernet Soc,Korea Robot Soc,Robot Soc Japan,IEEE Ind Elect Soc,IEEE Robot & Automat Soc,Deutsch Gesell Robot",,,,,,,,,,,,,,,,,,,,,,,,,978-1-4244-2212-8,,,,2008,,,,,,,33,34,,,,,,,,,,,,,,,,WOS:000261700900006,View Full Record in Web of Science
C,"Matsuoka, S; Sawaragi, T; Horiguchi, Y; Nakanishi, H",,,IEEE,"Matsuoka, Satoru; Sawaragi, Tetsuo; Horiguchi, Yukio; Nakanishi, Hiroaki",,,Hierarchical Planning for Error Recovery in Automated Industrial Robotic Systems,"2016 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC)",IEEE International Conference on Systems Man and Cybernetics Conference Proceedings,,,,"IEEE International Conference on Systems, Man, and Cybernetics (SMC)","OCT 09-12, 2016","Budapest, HUNGARY",IEEE,,,,,,,,,,,,,,,,,,,,,,,1062-922X,,978-1-5090-1897-0,,,,2016,,,,,,,1406,1410,,,,,,,,,,,,,,,,WOS:000402634701054,View Full Record in Web of Science
C,"Popa, AS; Popa, M; Silea, L",,,IEEE,"Popa, Anca Sorana; Popa, Mircea; Silea, Ioan",,,Mobile Robot Navigation with Obstacle Avoidance Capability,"2008 13TH INTERNATIONAL POWER ELECTRONICS AND MOTION CONTROL CONFERENCE, VOLS 1-5",International Power Electronics and Motion Control Conference EPE PEMC,,,,13th International Power Electronics and Motion Control Conference,"SEP 01-03, 2008","Poznan, POLAND","Poznan Univ, Fac elect Engn,Polish Soc Theoret & Appl Elect Engn, Poznan Sect",,,,,,,,,,,,,,,,,,,,,,,,,978-1-4244-1741-4,,,,2008,,,,,,,1225,+,,10.1109/EPEPEMC.2008.4635436,http://dx.doi.org/10.1109/EPEPEMC.2008.4635436,,,,,,,,,,,,,WOS:000262093800199,View Full Record in Web of Science
C,"Liu, JM; Gao, F; Chen, XB",,,ASME,"Liu, Jimu; Gao, Feng; Chen, Xianbao",,,DESIGN OF A NEW WAIST FOR A HEXAPOD ROBOT WITH PARALLEL LEG MECHANISM TO INCREASE ITS STAIR-CLIMBING CAPABILITY,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2017, VOL 5B",Proceedings of the ASME Design Engineering Technical Conferences,,,,ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC/CIE 2017),"AUG 06-09, 2017","Cleveland, OH","ASME, Design Engn Div,ASME, Comp & Informat Engn Div",,,,,,,,,"Liu, Jimu/AAZ-3719-2020; Gao, Feng/KLE-0680-2024",,,,,,,,,,,,,,2159-7383,,978-0-7918-5818-9,,,,2017,,,,,,,,,V05BTO8A014,,,,,,,,,,,,,,,WOS:000423244300014,View Full Record in Web of Science
C,"Grüneberg, P",,"Norskov, M; Seibt, J; Quick, OS",,"Gruneberg, Patrick",,,Culturally Sustainable Social Robotics as an Empowerment Technology,CULTURALLY SUSTAINABLE SOCIAL ROBOTICS,Frontiers in Artificial Intelligence and Applications,,,,4th Biennial Robophilosophy Conference - Culturally Sustainable Social Robotics,"AUG 18-21, 2020","Aarhus Univ, ELECTR NETWORK","Aarhus Univ, Sch Culture & Soc, Res Unit Robophilosophy & Integrat Social Robot",Aarhus Univ,,,,,,,,"Grüneberg, Patrick/N-3494-2013",,,,,,,,,,,,,,0922-6389,1879-8314,978-1-64368-155-9; 978-1-64368-154-2,,,,2020,335,,,,,,127,138,,10.3233/FAIA200908,http://dx.doi.org/10.3233/FAIA200908,,,,,,,,,,,,,WOS:001180861500017,View Full Record in Web of Science
J,"Zhang, YX; Cheng, Z; Wang, JQ; Wang, L; Sun, FW",,,,"Zhang, Yuanxun; Cheng, Zhen; Wang, Jianqin; Wang, Lei; Sun, Fengwei",,,Structural design and motion characteristics analysis of dual-mode active swing arm tracked robot,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF MECHANICAL ENGINEERING SCIENCE,,,,,,,,,,,,,,,,,"Sun, Fengwei/E-5917-2012; Zhang, Yuanxun/W-3719-2019",,,,,,,,,,,,,,0954-4062,2041-2983,,,,FEB,2025,239,4,,,,,1143,1165,,10.1177/09544062241288930,http://dx.doi.org/10.1177/09544062241288930,,NOV 2024,,,,,,,,,,,WOS:001346289700001,View Full Record in Web of Science
C,"Goubard, C; Demiris, Y",,,IEEE,"Goubard, Cedric; Demiris, Yiannis",,,Learning Self-Confidence from Semantic Action Embeddings for Improved Trust in Human-Robot Interaction,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Demiris, Yiannis/AAF-3917-2019","Demiris, Yiannis/0000-0003-4917-3343",,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,7859,7866,,10.1109/ICRA57147.2024.10611445,http://dx.doi.org/10.1109/ICRA57147.2024.10611445,,,,,,,,,,,,,WOS:001294576205109,View Full Record in Web of Science
C,"Ulrich, M; Lux, G; Jürgensen, L; Reinhart, G",,"Soderberg, R",,"Ulrich, Marco; Lux, Gregor; Juergensen, Leila; Reinhart, Gunther",,,Automated and Cycle Time Optimized Path Planning for Robot-Based Inspection Systems,6TH CIRP CONFERENCE ON ASSEMBLY TECHNOLOGIES AND SYSTEMS (CATS),Procedia CIRP,,,,6th CIRP Conference on Assembly Technologies and Systems (CATS),"MAY 16-18, 2016","Chalmers Univ Technol, Wingquist Lab, Gothenburg, SWEDEN",CIRP,"Chalmers Univ Technol, Wingquist Lab",,,,,,,,,,,,,,,,,,,,,,2212-8271,,,,,,2016,44,,,,,,377,382,,10.1016/j.procir.2016.02.021,http://dx.doi.org/10.1016/j.procir.2016.02.021,,,,,,,,,,,,,WOS:000376432200063,View Full Record in Web of Science
J,"Ishimoto, T; Hara, S",,,,"Ishimoto, Tatsuya; Hara, Shinsuke",,,A Method of Generating a Set of Common Coordinates for a Robot Swarm with Only Ranging Capability - Principles and Computer Simulations,IEICE TRANSACTIONS ON COMMUNICATIONS,,,,,,,,,,,,,,,,,"Hara, Shinsuke/LSL-1251-2024",,,,,,,,,,,,,,0916-8516,1745-1345,,,,DEC,2009,E92B,12,,,,,3726,3735,,10.1587/transcom.E92.B.3726,http://dx.doi.org/10.1587/transcom.E92.B.3726,,,,,,,,,,,,,WOS:000273191000020,View Full Record in Web of Science
J,"Aitsam, M; Davies, S; Di Nuovo, A",,,,"Aitsam, Muhammad; Davies, Sergio; Di Nuovo, Alessandro",,,Neuromorphic Computing for Interactive Robotics: A Systematic Review,IEEE ACCESS,,,,,,,,,,,,,,,,,"Davies, Sergio/IXW-5876-2023; Di Nuovo, Alessandro/F-5659-2011; Muhammad, Aitsam/ABC-4316-2021","Davies, Sergio/0000-0001-5330-5527; Di Nuovo, Alessandro/0000-0003-2677-2650; Muhammad, Aitsam/0000-0002-4157-7282",,,,,,,,,,,,,2169-3536,,,,,,2022,10,,,,,,122261,122279,,10.1109/ACCESS.2022.3219440,http://dx.doi.org/10.1109/ACCESS.2022.3219440,,,,,,,,,,,,,WOS:000912500500001,View Full Record in Web of Science
C,"Jha, SS; Naika, CLS; Nikhrat, V; Nair, SB",,"Abraham, A; Zomaya, A; Wadhai, V; Yager, R; Muda, AK; Koeppen, M",,"Jha, Shashi Shekhar; Naika, Shrinivasa C. L.; Nikhrat, Vibhor; Nair, Shivanshankar B.",,,ON USING EMOTIONS IN DECISION-MAKING BY SITUATED ROBOTS,2012 12TH INTERNATIONAL CONFERENCE ON HYBRID INTELLIGENT SYSTEMS (HIS),,,,,12th International Conference on Hybrid Intelligent Systems (HIS),"DEC 04-07, 2012","MITCOE, Pune, INDIA","MIR Labs,IEEE,IEEE Syst, Man & Cybernet Soc Spain,IEEE Syst, Man & Cybernet Soc CzechoSlovakia",MITCOE,,,,,,,,"Jha, Shashi Shekhar/F-2002-2016","Jha, Shashi Shekhar/0000-0002-1375-2266",,,,,,,,,,,,,,,978-1-4673-5115-7,,,,2012,,,,,,,372,377,,,,,,,,,,,,,,,,WOS:000319456700064,View Full Record in Web of Science
C,"Zhang, ZY; Xu, WJ; Liu, Q; Zhou, ZD; Pham, DT",,,ASME,"Zhang, Zeyu; Xu, Wenjun; Liu, Quan; Zhou, Zude; Duc Truong Pham",,,DYNAMIC MANUFACTURING CAPABILITY ASSESSMENT OF INDUSTRIAL ROBOTS BASED ON FEEDBACK INFORMATION IN CLOUD MANUFACTURING,"PROCEEDINGS OF THE ASME 12TH INTERNATIONAL MANUFACTURING SCIENCE AND ENGINEERING CONFERENCE - 2017, VOL 3",,,,,12th ASME International Manufacturing Science and Engineering Conference,"JUN 04-08, 2017","Los Angeles, CA","ASME, Mfg Engn Div",,,,,,,,,"Zhang, Zeyu/HTO-6741-2023; Pham, Duc/H-1516-2011","Pham, Duc/0000-0003-3148-2404",,,,,,,,,,,,,,,978-0-7918-5074-9,,,,2017,,,,,,,,,UNSP V003T04A027,,,,,,,,,,,,,,,WOS:000412248900027,View Full Record in Web of Science
J,"Biro, I; Kinnell, P",,,,"Biro, Istvan; Kinnell, Peter",,,Performance Evaluation of a Robot-Mounted Interferometer for an Industrial Environment,SENSORS,,,,,,,,,,,,,,,,,,"Kinnell, Peter/0000-0001-9165-2466",,,,,,,,,,,,,,1424-8220,,,,JAN,2020,20,1,,,,,,,257,10.3390/s20010257,http://dx.doi.org/10.3390/s20010257,,,,,,,,31906377,,,,,WOS:000510493100257,View Full Record in Web of Science
J,"Li, YX; Liu, LX; Wang, Y; Ren, C",,,,"Li, Yaxin; Liu, Lixiao; Wang, Yu; Ren, Cheng",,,Hydrodynamic analysis and motion control of the Coanda-effect jet thruster for underwater robots,OCEAN ENGINEERING,,,,,,,,,,,,,,,,,"Li, Yaxin/JCE-6651-2023; Liu, Lixiao/KIA-4768-2024; Wang, Yu/CAH-6819-2022","Liu, Lixiao/0000-0001-7523-2680",,,,,,,,,,,,,0029-8018,1873-5258,,,,DEC 15,2022,266,,4,,,,,,113096,10.1016/j.oceaneng.2022.113096,http://dx.doi.org/10.1016/j.oceaneng.2022.113096,,NOV 2022,,,,,,,,,,,WOS:000889825100002,View Full Record in Web of Science
J,"Wu, WG; Gao, LY",,,,"Wu, Weiguo; Gao, Liyang",,,Posture self-stabilizer of a biped robot based on training platform and reinforcement learning,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,"Wu, Weiguo/0000-0003-0145-2124",,,,,,,,,,,,,0921-8890,1872-793X,,,,DEC,2017,98,,,,,,42,55,,10.1016/j.robot.2017.09.001,http://dx.doi.org/10.1016/j.robot.2017.09.001,,,,,,,,,,,,,WOS:000414881500004,View Full Record in Web of Science
J,"Ozawa, Y; Watanabe, M; Tadakuma, K; Tadokoro, S",,,,"Ozawa, Yu; Watanabe, Masahiro; Tadakuma, Kenjiro; Tadokoro, Satoshi",,,Extreme High Step Climbing: Nonlinear Analysis of a Highly-Deformable-Tracked Robot,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,,"Tadokoro, Satoshi/0000-0002-5571-4276; Tadakuma, Kenjiro/0000-0003-2035-0617",,,,,,,,,,,,,1083-4435,1941-014X,,,,APR,2023,28,2,,,,,1002,1012,,10.1109/TMECH.2022.3216714,http://dx.doi.org/10.1109/TMECH.2022.3216714,,,,,,,,,,,,,WOS:001023409700036,View Full Record in Web of Science
C,"Jadhav, N; Wang, WY; Zhang, D; Kumar, S; Gil, S",,,IEEE,"Jadhav, Ninad; Wang, Weiying; Zhang, Diana; Kumar, Swarun; Gil, Stephanie",,,Toolbox Release: A WiFi-Based Relative Bearing Framework for Robotics,2022 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 23-27, 2022","Kyoto, JAPAN","IEEE,Royal Soc Japan,IEEE Robot & Automat Soc,IES,SICE,New Technol Fdn",,,,,,,,,,"Kumar, Swarun/0000-0002-5398-5347",,,,,,,,,,,,,2153-0858,,978-1-6654-7927-1,,,,2022,,,,,,,13714,13721,,10.1109/IROS47612.2022.9981230,http://dx.doi.org/10.1109/IROS47612.2022.9981230,,,,,,,,,,,,,WOS:000909405304096,View Full Record in Web of Science
C,"Zhang, B; Wang, QC; Wang, T",,,IOP PUBLISHING LTD,"Zhang, Bo; Wang, Qiao-chu; Wang, Tao",,,Research on the Deicing Robot and Motion Characteristic of the Four Divisions High-Voltage Line,5TH INTERNATIONAL CONFERENCE ON MECHANICS AND MECHATRONICS RESEARCH (ICMMR 2018),IOP Conference Series-Materials Science and Engineering,,,,5th International Conference on Mechanics and Mechatronics Research (ICMMR),"JUL 19-21, 2018","Tokyo Univ Sci, Tokyo, JAPAN",,Tokyo Univ Sci,,,,,,,,"Wang, Yue/AAS-5975-2020",,,,,,,,,,,,,,1757-8981,,,,,,2018,417,,,,,,,,12008,10.1088/1757-899X/417/1/012008,http://dx.doi.org/10.1088/1757-899X/417/1/012008,,,,,,,,,,,,,WOS:000632614700008,View Full Record in Web of Science
J,"Rios, O; Tesar, D",,,,"Rios, Oziel; Tesar, Delbert",,,Effective Tool-Point Acceleration of Serial Chain Mechanisms Based on Basic Geometric Transformations,JOURNAL OF MECHANISMS AND ROBOTICS-TRANSACTIONS OF THE ASME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942-4302,1942-4310,,,,NOV,2009,1,4,,,,,,,41004,10.1115/1.3204254,http://dx.doi.org/10.1115/1.3204254,,,,,,,,,,,,,WOS:000207957600004,View Full Record in Web of Science
C,"Ngo, TD; Raposo, H; Schioler, H",,,IEEE,"Ngo, Trung Dung; Raposo, Hector; Schioler, Henrik",,,Being sociable: Multirobots with self-sustained energy,"2007 MEDITERRANEAN CONFERENCE ON CONTROL & AUTOMATION, VOLS 1-4",Mediterranean Conference on Control and Automation,,,,15th Mediterranean Conference on Control and Automation,"JUN 27-29, 2007","Athens, GREECE","ADVANTECH SA,Univ Texas Arlington, Automat & Robot Res Inst,Natl Tech Univ Athens,Tech Univ Crete,Univ S Florida,Univ Zagreb,IEEE Control Syst Soc,IEEE Robot & Automat Soc,Mediterranean Control Assoc",,,,,,,,,"Ngo, Trung/ITU-2233-2023",,,,,,,,,,,,,,2325-369X,,978-1-4244-1281-5,,,,2007,,,,,,,1466,+,,,,,,,,,,,,,,,,WOS:000257100800252,View Full Record in Web of Science
J,"Yin, Y; Chen, ZY; Liu, G; Yin, JS; Guo, JW",,,,"Yin, Yan; Chen, Zhiyu; Liu, Gang; Yin, Jiasong; Guo, Jianwei",,,Autonomous navigation of mobile robots in unknown environments using off-policy reinforcement learning with curriculum learning,EXPERT SYSTEMS WITH APPLICATIONS,,,,,,,,,,,,,,,,,"Liu, Gang/GXG-4269-2022; Guo, Jianwei/AAZ-5658-2021; yin, yan/HPC-8099-2023","yin, yan/0000-0003-3369-3993; Guo, jianwei/0000-0003-2658-8845",,,,,,,,,,,,,0957-4174,1873-6793,,,,AUG 1,2024,247,,,,,,,,123202,10.1016/j.eswa.2024.123202,http://dx.doi.org/10.1016/j.eswa.2024.123202,,JAN 2024,,,,,,,,,,,WOS:001171364700001,View Full Record in Web of Science
C,"Zheng, W; Lin, LD; Chen, X; Liu, GL; Huang, H; Shen, JJ; Xu, QQ; Gu, YZ",,"Zhang, T; Xia, X; Novielli, N",,"Zheng, Wei; Lin, Lidan; Chen, Xiang; Liu, Guoliang; Huang, Hao; Shen, Jinjin; Xu, Qingqing; Gu, Yizeng",,,ISTA: Automatic Test Case Generation and Optimization for Intelligent Systems based on Coverage Analysis,"2023 IEEE INTERNATIONAL CONFERENCE ON SOFTWARE ANALYSIS, EVOLUTION AND REENGINEERING, SANER",IEEE International Conference on Software Analysis Evolution and Reengineering,,,,"30th IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","MAR 21-24, 2023","Macao, PEOPLES R CHINA","IEEE,IEEE Comp Soc,Macau Univ Sci & Technol",,,,,,,,,"Chen, Xiang/AAG-3663-2019; XU, Qingqing/LUZ-9328-2024",,,,,,,,,,,,,,1534-5351,,978-1-6654-5278-6,,,,2023,,,,,,,758,762,,10.1109/SANER56733.2023.00086,http://dx.doi.org/10.1109/SANER56733.2023.00086,,,,,,,,,,,,,WOS:001008282200076,View Full Record in Web of Science
C,"Dodson, M; Beresford, AR; Richardson, A; Clarke, J; Watson, RNM",,,IEEE,"Dodson, Michael; Beresford, Alastair R.; Richardson, Alexander; Clarke, Jessica; Watson, Robert N. M.",,,"CHERI Macaroons: Efficient, host-based access control for cyber-physical systems",2020 IEEE EUROPEAN SYMPOSIUM ON SECURITY AND PRIVACY WORKSHOPS (EUROS&PW 2020),,,,,5th IEEE European Symposium on Security and Privacy (IEEE Euro S and P),"SEP 07-11, 2020",ELECTR NETWORK,"IEEE Comp Soc,IEEE,Univ Genoa, Dept Econ",,,,,,,,,,,,,,,,,,,,,,,,,978-1-7281-8597-2,,,,2020,,,,,,,688,693,,10.1109/EuroSPW51379.2020.00099,http://dx.doi.org/10.1109/EuroSPW51379.2020.00099,,,,,,,,,,,,,WOS:000630275400086,View Full Record in Web of Science
J,"Vulliez, M; Zeghloul, S; Khatib, O",,,,"Vulliez, Margot; Zeghloul, Said; Khatib, Oussama",,,"Design strategy and issues of the Delthaptic, a new 6-DOF parallel haptic device",MECHANISM AND MACHINE THEORY,,,,,,,,,,,,,,,,,,"Vulliez, Margot/0000-0002-2476-8327; Khatib, Oussama/0000-0003-0482-1415",,,,,,,,,,,,,0094-114X,,,,,OCT,2018,128,,,,,,395,411,,10.1016/j.mechmachtheory.2018.06.015,http://dx.doi.org/10.1016/j.mechmachtheory.2018.06.015,,,,,,,,,,,,,WOS:000449286300025,View Full Record in Web of Science
J,"Park, K; Desai, JP",,,,"Park, Kihan; Desai, Jaydev P.",,,Micropositioning and Control of an Underactuated Platform for Microscopic Applications,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,"Desai, Jaydev/E-9138-2014","Park, Kihan/0000-0002-4118-7911",,,,,,,,,,,,,1083-4435,1941-014X,,,,DEC,2016,21,6,,,,,2635,2646,,10.1109/TMECH.2016.2579620,http://dx.doi.org/10.1109/TMECH.2016.2579620,,,,,,,,27867296,,,,,WOS:000388801000004,View Full Record in Web of Science
J,"Zhang, Y; Parker, LE",,,,"Zhang, Yu; Parker, Lynne E.",,,IQ-ASyMTRe: Forming Executable Coalitions for Tightly Coupled Multirobot Tasks,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Zhang, Yu/P-4704-2015","Zhang, Yu/0000-0002-5391-0628; Parker, Lynne/0000-0002-6744-5675",,,,,,,,,,,,,1552-3098,1941-0468,,,,APR,2013,29,2,,,,,400,416,,10.1109/TRO.2012.2228135,http://dx.doi.org/10.1109/TRO.2012.2228135,,,,,,,,,,,,,WOS:000317493900009,View Full Record in Web of Science
S,"Giampapa, JA; Sycara, K",,"Aha, DW; Watson, I",,"Giampapa, JA; Sycara, K",,,Conversational case-based planning for agent team coordination,"CASE-BASED REASONING RESEARCH AND DEVELOPMENT, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,4th International Conference on Case-Based Reasoning (ICCBR 2001),"JUL 30-AUG 02, 2001","VANCOUVER, CANADA","Amer Assoc Artificial Intelligence,AI-CBR,Changing Worlds,eGain,Empolis,European Coordinating Ctr,Haley Enterprise,Machine Learning Network,Naval Res Lab",,,,,,,,,"Giampapa, Joseph/AAS-3147-2021; Giampapa, Joseph/F-5198-2011","Giampapa, Joseph/0000-0002-4123-5178",,,,,,,,,,,,,0302-9743,1611-3349,3-540-42358-3,,,,2001,2080,,,,,,189,203,,,,,,,,,,,,,,,,WOS:000175008700014,View Full Record in Web of Science
C,"Takahashi, Y; Shimada, K; Asada, M",,,IEEE,"Takahashi, Yasutake; Shimada, Kouki; Asada, Minoru",,,View Estimation Learning based on Value System,"2009 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOLS 1-3",,,,,18th IEEE International Conference on Fuzzy Systems,"AUG 20-24, 2009","Jeju Isl, SOUTH KOREA",IEEE,,,,,,,,,"Takahashi, Yasutake/AGH-7956-2022","Takahashi, Yasutake/0000-0001-7301-9907",,,,,,,,,,,,,,,978-1-4244-3596-8,,,,2009,,,,,,,939,944,,10.1109/FUZZY.2009.5277378,http://dx.doi.org/10.1109/FUZZY.2009.5277378,,,,,,,,,,,,,WOS:000274242600163,View Full Record in Web of Science
C,"Nitulescu, M; AlnAtwan, NSS",,,IEEE,"Nitulescu, Mircea; AlnAtwan, Nabeel Shaway Shyaa",,,A Solution for Controlling the Parameters of Electricity Consumption in an Intelligent Home,2021 22ND INTERNATIONAL CARPATHIAN CONTROL CONFERENCE (ICCC),,,,,22nd International Carpathian Control Conference (ICCC),"MAY 31-JUN 01, 2021","Velke Karlovice, CZECH REPUBLIC",,,,,,,,,,"NIȚULESCU, Mircea/GXN-3259-2022",,,,,,,,,,,,,,,,978-1-7281-8609-2,,,,2021,,,,,,,172,177,,10.1109/ICCC51557.2021.9454619,http://dx.doi.org/10.1109/ICCC51557.2021.9454619,,,,,,,,,,,,,WOS:000948184600034,View Full Record in Web of Science
J,"Nawratil, G",,,,"Nawratil, Georg",,,Snappability and singularity-distance of pin-jointed body-bar frameworks,MECHANISM AND MACHINE THEORY,,,,,,,,,,,,,,,,,,"Nawratil, Georg/0000-0001-8639-9064",,,,,,,,,,,,,0094-114X,1873-3999,,,,JAN,2022,167,,,,,,,,104510,10.1016/j.mechmachtheory.2021.104510,http://dx.doi.org/10.1016/j.mechmachtheory.2021.104510,,AUG 2021,,,,,,,,,,,WOS:000696979100002,View Full Record in Web of Science
J,"Guo, WY; Xia, YF; Zhu, Y; Han, SL; Li, QQ; Wang, X",,,,"Guo, Wenyu; Xia, Yifan; Zhu, Yan; Han, Shilei; Li, Qingqing; Wang, Xin",,,Laser-induced graphene based triboelectric nanogenerator for accurate wireless control and tactile pattern recognition,NANO ENERGY,,,,,,,,,,,,,,,,,"wang, xin/LOR-6490-2024; Wang, Xin/M-4738-2017","Wang, Xin/0000-0001-5492-8152",,,,,,,,,,,,,2211-2855,2211-3282,,,,APR,2023,108,,,,,,,,108229,10.1016/j.nanoen.2023.108229,http://dx.doi.org/10.1016/j.nanoen.2023.108229,,FEB 2023,,,,,,,,,,,WOS:000927360900001,View Full Record in Web of Science
