Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Paine, RW; Tani, J",,,,"Paine, RW; Tani, J",,,Motor primitive and sequence self-organization in a hierarchical recurrent neural network,NEURAL NETWORKS,,,,,Workshop on New Developments in Self-Organizing Systems,"SEP 11-14, 2003","Hibikino, JAPAN",,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,0893-6080,1879-2782,,,,OCT-NOV,2004,17,8-9,,,,,1291,1309,,10.1016/j.neunet.2004.08.005,http://dx.doi.org/10.1016/j.neunet.2004.08.005,,,,,,,,15555867,,,,,WOS:000225338900019,View Full Record in Web of Science
J,"Degallier, S; Ijspeert, A",,,,"Degallier, Sarah; Ijspeert, Auke",,,Modeling discrete and rhythmic movements through motor primitives: a review,BIOLOGICAL CYBERNETICS,,,,,,,,,,,,,,,,,,"Ijspeert, Auke Jan/0000-0003-1417-9980; Degallier Rochat, Sarah/0000-0002-2267-5768",,,,,,,,,,,,,0340-1200,1432-0770,,,,OCT,2010,103,4,,,,,319,338,,10.1007/s00422-010-0403-9,http://dx.doi.org/10.1007/s00422-010-0403-9,,,,,,,,20697734,,,,,WOS:000281667700005,View Full Record in Web of Science
C,"Drumwright, E; Kallmann, M; Mataric, M",,,IEEE,"Drumwright, E; Kallmann, M; Mataric, M",,,Towards single-arm reaching for humanoids in dynamic environments,"2004 4TH IEEE/RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS, VOLS 1 AND 2, PROCEEDINGS",IEEE-RAS International Conference on Humanoid Robots,,,,4th IEEE/RAS International Conference on Humanoid Robots,"NOV 10-12, 2004","Santa Monica, CA","IEEE Robot & Automat Soc,Robit Soc Japan",,,,,,,,,,,,,,,,,,,,,,,2164-0572,,0-7803-8863-1,,,,2004,,,,,,,749,763,,,,,,,,,,,,,,,,WOS:000228484200046,View Full Record in Web of Science
C,"Laloyaux, H; Livolsi, C; Pergolini, A; Crea, S; Vitiello, N; Ronsse, R",,,IEEE,"Laloyaux, Henri; Livolsi, Chiara; Pergolini, Andrea; Crea, Simona; Vitiello, Nicola; Ronsse, Renaud",,,Simplified Motor Primitives for Gait Symmetrization: Pilot Study with an Active Hip Orthosis,2023 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2023),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 29-JUN 02, 2023","London, ENGLAND","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Vitiello, Nicola/B-8960-2009; Laloyaux, Henri/KLC-3708-2024",,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-2365-8,,,,2023,,,,,,,10436,10442,,10.1109/ICRA48891.2023.10160837,http://dx.doi.org/10.1109/ICRA48891.2023.10160837,,,,,,,,,,,,,WOS:001048371103021,View Full Record in Web of Science
J,"Chatterjee, S; Nachstedt, T; Tamosiunaite, M; Wörgötter, F; Enomoto, Y; Ariizumi, R; Matsuno, F; Manoonpong, P",,,,"Chatterjee, Sromona; Nachstedt, Timo; Tamosiunaite, Minija; Woergoetter, Florentin; Enomoto, Yoshihide; Ariizumi, Ryo; Matsuno, Fumitoshi; Manoonpong, Poramate",,,Learning and Chaining of Motor Primitives for Goal-directed Locomotion of a Snake-like Robot with Screw-drive Units,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Ariizumi, Ryo/X-9340-2019; Manoonpong, Poramate/Y-8479-2018","Manoonpong, Poramate/0000-0002-4806-7576; Ariizumi, Ryo/0000-0002-2791-9979; Matsuno, Fumitoshi/0000-0001-9685-3267",,,,,,,,,,,,,1729-8814,,,,,DEC 14,2015,12,,,,,,,,176,10.5772/61621,http://dx.doi.org/10.5772/61621,,,,,,,,,,,,,WOS:000366622200001,View Full Record in Web of Science
J,"Kim, S; Kwon, J; Kim, JM; Park, FC; Yeo, SH",,,,"Kim, Seungyeon; Kwon, Jaewoon; Kim, Jin-Min; Park, Frank Chongwoo; Yeo, Sang-Hoon",,,On the encoding capacity of human motor adaptation,JOURNAL OF NEUROPHYSIOLOGY,,,,,,,,,,,,,,,,,"Kim, Seungyeon/JQW-2649-2023","Kim, Seungyeon/0000-0001-6708-5684; Kwon, Jaewoon/0000-0002-9210-2543; Kim, Jin Min/0000-0002-8571-8825",,,,,,,,,,,,,0022-3077,1522-1598,,,,JUL,2021,126,1,,,,,123,139,,10.1152/jn.00593.2020,http://dx.doi.org/10.1152/jn.00593.2020,,,,,,,,34077281,,,,,WOS:000694716900009,View Full Record in Web of Science
C,"Tieck, JCV; Rutschke, J; Kaiser, J; Schulze, M; Buettner, T; Reichard, D; Roennau, A; Dillmann, R",,,IEEE,"Tieck, J. Camilo Vasquez; Rutschke, Jacqueline; Kaiser, Jacques; Schulze, Martin; Buettner, Timothee; Reichard, Daniel; Roennau, Arne; Dillmann, Ruediger",,,Combining spiking motor primitives with a behaviour-based architecture to model locomotion for six-legged robots,2019 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"NOV 04-08, 2019","Macau, PEOPLES R CHINA","IEEE,RSJ",,,,,,,,,,"Roennau, Arne/0000-0002-6090-607X",,,,,,,,,,,,,2153-0858,,978-1-7281-4004-9,,,,2019,,,,,,,4161,4168,,10.1109/iros40897.2019.8968128,http://dx.doi.org/10.1109/iros40897.2019.8968128,,,,,,,,,,,,,WOS:000544658403059,View Full Record in Web of Science
J,"Taïx, M; Tran, MT; Souères, P; Guigon, E",,,,"Taix, Michel; Minh Tuan Tran; Soueres, Philippe; Guigon, Emmanuel",,,Generating human-like reaching movements with a humanoid robot: A computational approach,JOURNAL OF COMPUTATIONAL SCIENCE,,,,,,,,,,,,,,,,,,"Guigon, Emmanuel/0000-0002-4506-701X",,,,,,,,,,,,,1877-7503,,,,,JUL,2013,4,4,,,SI,,269,284,,10.1016/j.jocs.2012.08.001,http://dx.doi.org/10.1016/j.jocs.2012.08.001,,,,,,,,,,,,,WOS:000327164800011,View Full Record in Web of Science
C,"Leconte, P; Ronsse, R",,"Ibanez, J; GonzalezVargas, J; Azorin, JM; Akay, M; Pons, JL",,"Leconte, Patricia; Ronsse, Renaud",,,Rhythmic Movements After a Stroke: A Different Motor Primitive Should Receive a Dedicated Training,"CONVERGING CLINICAL AND ENGINEERING RESEARCH ON NEUROREHABILITATION II, VOLS 1 AND 2",Biosystems and Biorobotics,,,,3rd International Conference on NeuroRehabilitation (ICNR),"OCT 18-21, 2016","Segovia, SPAIN",,,,,,,,,,,,,,,,,,,,,,,,2195-3562,,978-3-319-46669-9; 978-3-319-46668-2,,,,2017,15,,,,,,507,511,,10.1007/978-3-319-46669-9_84,http://dx.doi.org/10.1007/978-3-319-46669-9_84,,,,,,,,,,,,,WOS:000405220400084,View Full Record in Web of Science
C,"Kober, J; Peters, J",,,IEEE,"Kober, Jens; Peters, Jan",,,Learning Motor Primitives for Robotics,"ICRA: 2009 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-7",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"MAY 12-17, 2009","Kobe, JAPAN",IEEE,,,,,,,,,"Peters, Jan/D-5068-2009; Kober, Jens/I-9119-2017","Kober, Jens/0000-0001-7257-5434",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4244-2788-8,,,,2009,,,,,,,2509,2515,,,,,,,,,,,,,,,,WOS:000276080401093,View Full Record in Web of Science
C,"Laloyaux, H; Sanz-Morère, CB; Livolsi, C; Pergolini, A; Crea, S; Vitiello, N; Ronsse, R",,,IEEE,"Laloyaux, Henri; Sanz-Morere, Clara Beatriz; Livolsi, Chiara; Pergolini, Andrea; Crea, Simona; Vitiello, Nicola; Ronsse, Renaud",,,Experimental Assessment of a Control Strategy for Locomotion Assistance Relying on Simplified Motor Primitives,2022 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 23-27, 2022","Kyoto, JAPAN","IEEE,Royal Soc Japan,IEEE Robot & Automat Soc,IES,SICE,New Technol Fdn",,,,,,,,,"Sanz-Morere, Clara/IRZ-6206-2023; Laloyaux, Henri/KLC-3708-2024; Vitiello, Nicola/B-8960-2009","Sanz Morere, Clara Beatriz/0000-0002-8195-8346; Laloyaux, Henri/0000-0002-0166-9537",,,,,,,,,,,,,2153-0858,,978-1-6654-7927-1,,,,2022,,,,,,,12254,12260,,10.1109/IROS47612.2022.9982128,http://dx.doi.org/10.1109/IROS47612.2022.9982128,,,,,,,,,,,,,WOS:000909405303111,View Full Record in Web of Science
J,"Giszter, SF; Hart, CB",,,,"Giszter, Simon F.; Hart, Corey B.",,,Biomimetic control for redundant and high degree of freedom limb systems: neurobiological modularity,SMART STRUCTURES AND SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738-1584,,,,,MAR,2011,7,3,,,,,169,184,,10.12989/sss.2011.7.3.169,http://dx.doi.org/10.12989/sss.2011.7.3.169,,,,,,,,,,,,,WOS:000289039500003,View Full Record in Web of Science
C,"Paine, RW; Tani, J",,"Schaal, S; Ijspeert, A; Billard, A; Vijayakumar, S; Hallam, J; Meyer, JA",,"Paine, RW; Tani, J",,,Adaptive motor primitive and sequence formation in a hierarchical recurrent neural network,FROM ANIMALS TO ANIMATS 8,,,,,8th International Conference on Simulation of Adaptive Behavior (SAB 2004),"JUL 13-17, 2004","Los Angeles, CA",,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,,,0-262-69341-0,,,,2004,,,,,,,274,283,,,,,,,,,,,,,,,,WOS:000232494300029,View Full Record in Web of Science
C,"Nunes, PF; Mosconi, D; Ostan, I; Siqueira, AAG",,"Bastos-Filho, TF; Caldeira, EMD; Frizera-Neto, A",,"Nunes, P. F.; Mosconi, D.; Ostan, I; Siqueira, A. A. G.",,,Control Design Inspired by Motors Primitives to Coordinate the Functioning of an Active Knee Orthosis for Robotic Rehabilitation,"XXVII BRAZILIAN CONGRESS ON BIOMEDICAL ENGINEERING, CBEB 2020",IFMBE Proceedings,,,,27th Brazilian Congress on Biomedical Engineering (CBEB),"OCT 26-30, 2020",ELECTR NETWORK,"Fed Univ Espirito Santo,Brazilian Soc Biomed Engn,CNPq,FAPES,Prolife",,,,,,,,,"Siqueira, Adriano/D-8758-2013; Mosconi, Denis/GYU-9252-2022","Pereira, Denis Cesar Mosconi/0000-0003-0565-6714",,,,,,,,,,,,,1680-0737,,978-3-030-70601-2; 978-3-030-70600-5,,,,2022,,,,,,,629,635,,10.1007/978-3-030-70601-2_96,http://dx.doi.org/10.1007/978-3-030-70601-2_96,,,,,,,,,,,,,WOS:000871993700096,View Full Record in Web of Science
J,"Saveriano, M; Abu-Dakka, FJ; Kramberger, A; Peternel, L",,,,"Saveriano, Matteo; Abu-Dakka, Fares J.; Kramberger, Aljaz; Peternel, Luka",,,Dynamic movement primitives in robotics: A tutorial survey,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Peternel, Luka/AAX-9766-2021; AbuDakka, Fares/M-2085-2019; Abu-Dakka, Fares J./M-4099-2014; Kramberger, Aljaz/X-2654-2018","Abu-Dakka, Fares J./0000-0001-9062-9416; Peternel, Luka/0000-0002-8696-3689; Saveriano, Matteo/0000-0002-9784-3973; Kramberger, Aljaz/0000-0002-4830-4885",,,,,,,,,,,,,0278-3649,1741-3176,,,,NOV,2023,42,13,,,,,1133,1184,,10.1177/02783649231201196,http://dx.doi.org/10.1177/02783649231201196,,SEP 2023,,,,,,,,,,,WOS:001068940700001,View Full Record in Web of Science
C,"Amit, R; Mataric, M",,,IEEE; IEEE,"Amit, R; Mataric, M",,,Learning movement sequences from demonstration,"2ND INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING, PROCEEDINGS",,,,,2nd International Conference on Development and Learning,"JUN 12-15, 2002","CAMBRIDGE, MA","Amer Assoc Artificial Intelligence,Cognit Sci Soc,IEEE Comp Soc,IEEE Neural Networks Soc,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,,,0-7695-1459-6,,,,2002,,,,,,,203,208,,10.1109/DEVLRN.2002.1011867,http://dx.doi.org/10.1109/DEVLRN.2002.1011867,,,,,,,,,,,,,WOS:000176890700030,View Full Record in Web of Science
C,"Nanayakkara, DPT; Watanabe, K; Kiguchi, K; Shadmehr, R",,,IEEE; IEEE,"Nanayakkara, DPT; Watanabe, K; Kiguchi, K; Shadmehr, R",,,Intelligent control of a 7-DOF manipulator based on model primitives,PROCEEDINGS OF THE 2002 IEEE INTERNATIONAL SYMPOSIUM ON INTELLIGENT CONTROL,,,,,IEEE International Symposium on Intelligent Control,"OCT 27-30, 2002","VANCOUVER, CANADA","IEEE,IEEE Control Syst Soc",,,,,,,,,"Nanayakkara, Thrishantha/AAM-5964-2020","Nanayakkara, Thrishantha/0000-0002-1882-1232",,,,,,,,,,,,,,,0-7803-7620-X,,,,2002,,,,,,,538,543,,10.1109/ISIC.2002.1157820,http://dx.doi.org/10.1109/ISIC.2002.1157820,,,,,,,,,,,,,WOS:000179732300091,View Full Record in Web of Science
J,"Zhou, CL; Wang, BX; Zhu, QG; Wu, J",,,,"Zhou, Chunlin; Wang, Boxing; Zhu, Qiuguo; Wu, Jun",,,An online gait generator for quadruped walking using motor primitives,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Wu, Jun/B-4660-2012",,,,,,,,,,,,,,1729-8814,,,,,NOV 18,2016,13,,,,,,,,,10.1177/1729881416657960,http://dx.doi.org/10.1177/1729881416657960,,,,,,,,,,,,,WOS:000394815200001,View Full Record in Web of Science
C,"Pinto, CMA; Rocha, D; Santos, CP; Matos, V",,"Simos, TE",,"Pinto, Carla M. A.; Rocha, Diana; Santos, Cristina P.; Matos, Vitor",,,A Modular Approach for Trajectory Generation in Biped Robots,"NUMERICAL ANALYSIS AND APPLIED MATHEMATICS ICNAAM 2011: INTERNATIONAL CONFERENCE ON NUMERICAL ANALYSIS AND APPLIED MATHEMATICS, VOLS A-C",AIP Conference Proceedings,,,,International Conference on Numerical Analysis and Applied Mathematics (ICNAAM),"SEP 19-25, 2011","Halkidiki, GREECE","European Soc Computat Methods Sci & Engn (ESCMSE),R M Santilli Fdn,ACC I S",,,,,,,,,"Santos, Cristina/L-8716-2014; Pinto, Carla/J-5221-2013","Santos, Cristina/0000-0003-0023-7203; Pinto, Carla/0000-0002-0729-1133",,,,,,,,,,,,,0094-243X,,978-0-7354-0956-9,,,,2011,1389,,,,,,,,,10.1063/1.3636773,http://dx.doi.org/10.1063/1.3636773,,,,,,,,,,,,,WOS:000302239800122,View Full Record in Web of Science
C,"Tieck, JCV; Steffen, L; Kaiser, J; Roennau, A; Dillmann, R",,,IEEE,"Tieck, J. Camilo Vasquez; Steffen, Lea; Kaiser, Jacques; Roennau, Arne; Dillmann, Ruediger",,,Multi-modal motion activation for robot control using spiking neurons,2018 7TH IEEE INTERNATIONAL CONFERENCE ON BIOMEDICAL ROBOTICS AND BIOMECHATRONICS (BIOROB2018),Proceedings of the IEEE RAS-EMBS International Conference on Biomedical Robotics and Biomechatronics,,,,7th IEEE International Conference on Biomedical Robotics and Biomechatronics (BIOROB),"AUG 26-29, 2018","Enschede, NETHERLANDS","IEEE,IEEE Robot & Automat Soc,IEEE Engn Med & Biol Soc,Univ Twente,Focal Meditech,TMSI,Motek,Hankamp Rehab,Maxon Motor,Demcon",,,,,,,,,,"Roennau, Arne/0000-0002-6090-607X; Vasquez Tieck, J. Camilo/0000-0003-3449-1373",,,,,,,,,,,,,2155-1782,,978-1-5386-8183-1,,,,2018,,,,,,,291,298,,,,,,,,,,,,,,,,WOS:000852956200048,View Full Record in Web of Science
J,"Nalepka, P; Lamb, M; Kallen, RW; Shockley, K; Chemero, A; Saltzman, E; Richardson, MJ",,,,"Nalepka, Patrick; Lamb, Maurice; Kallen, Rachel W.; Shockley, Kevin; Chemero, Anthony; Saltzman, Elliot; Richardson, Michael J.",,,Human social motor solutions for human-machine interaction in dynamical task contexts,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,,,,,,,,,,,,,,,,,"Richardson, Michael/A-1277-2011","Nalepka, Patrick/0000-0003-1719-8044; Lamb, Maurice/0000-0003-2254-1396; Richardson, Michael/0000-0001-9159-2774; Kallen, Rachel/0000-0002-0031-737X",,,,,,,,,,,,,0027-8424,1091-6490,,,,JAN 22,2019,116,4,,,,,1437,1446,,10.1073/pnas.1813164116,http://dx.doi.org/10.1073/pnas.1813164116,,,,,,,,30617064,,,,,WOS:000456336100052,View Full Record in Web of Science
J,"Li, C; Lowe, R; Ziemke, T",,,,"Li, Cai; Lowe, Robert; Ziemke, Tom",,,A novel approach to locomotion learning: Actor-Critic architecture using central pattern generators and dynamic motor primitives,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Ziemke, Tom/LTC-7501-2024","Ziemke, Tom/0000-0001-6883-2450",,,,,,,,,,,,,1662-5218,,,,,OCT 2,2014,8,,,,,,1,17,,10.3389/fnbot.2014.00023,http://dx.doi.org/10.3389/fnbot.2014.00023,,,,,,,,25324773,,,,,WOS:000348815700001,View Full Record in Web of Science
C,"Tieck, JCV; Steffen, L; Kaiser, J; Roennau, A; Dillmann, R",,"Wang, Y; Kwong, S; Feldman, J; Howard, N; Sheu, P; Widrow, B",,"Tieck, J. Camilo Vasquez; Steffen, Lea; Kaiser, Jacques; Roennau, Arne; Dillmann, Rudiger",,,Controlling a robot arm for target reaching without planning using spiking neurons,PROCEEDINGS OF 2018 IEEE 17TH INTERNATIONAL CONFERENCE ON COGNITIVE INFORMATICS & COGNITIVE COMPUTING (ICCI*CC 2018),,,,,17th IEEE International Conference on Cognitive Informatics and Cognitive Computing (ICCI*CC),"JUL 16-18, 2018","Univ Calif, Berkeley, CA","IEEE,IEEE Comp Soc,IEEE Computat Intelligence Soc,Int Inst Cognit Informat & Cognit Comp",Univ Calif,,,,,,,,,"Roennau, Arne/0000-0002-6090-607X; Vasquez Tieck, J. Camilo/0000-0003-3449-1373; Steffen, Lea/0000-0002-7485-6915",,,,,,,,,,,,,,,978-1-5386-3360-1,,,,2018,,,,,,,111,116,,,,,,,,,,,,,,,,WOS:000618551100021,View Full Record in Web of Science
S,"Paine, RW; Tani, J",,"Deb, K; Poli, R; Banzhaf, W; Beyer, HG; Burke, E; Darwen, P; Dasgupta, D; Floreano, D; Foster, O; Harman, M; Holland, O; Lanzi, PL; Spector, L; Tettamanzi, A; Thierens, D; Tyrrell, A",,"Paine, RW; Tani, J",,,Evolved motor primitives and sequences in a hierarchical recurrent neural network,"GENETIC AND EVOLUTIONARY COMPUTATION - GECCO 2004, PT 1, PROCEEDINGS",LECTURE NOTES IN COMPUTER SCIENCE,,,,6th Annual Genetic and Evolutionary Computation Conference (GECCO 2004),"JUN 26-30, 2004","Seattle, WA",,,,,,,,,,"Tani, Jun/AAI-8287-2020",,,,,,,,,,,,,,0302-9743,,3-540-22344-4,,,,2004,3102,,1,,,,603,614,,,,,,,,,,,,,,,,WOS:000225101200063,View Full Record in Web of Science
C,"Stramandinoli, F; Marocco, D; Cangelosi, A",,,IEEE,"Stramandinoli, Francesca; Marocco, Davide; Cangelosi, Angelo",,,Grounding Abstract Action Words through the Hierarchical Organization of Motor Primitives,2013 IEEE THIRD JOINT INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING AND EPIGENETIC ROBOTICS (ICDL),Joint IEEE International Conference on Development and Learning and Epigenetic Robotics ICDL-EpiRob,,,,IEEE 3rd Joint International Conference on Development and Learning and Epigenetic Robotics (ICDL),"AUG 18-22, 2013","Osaka, JAPAN","IEEE,IEEE Computat Intelligence Soc",,,,,,,,,"Cangelosi, Angelo/D-6784-2011; marocco, davide/GNM-7611-2022","Cangelosi, Angelo/0000-0002-4709-2243; MAROCCO, DAVIDE/0000-0001-5185-1313",,,,,,,,,,,,,2161-9484,,978-1-4799-1036-6,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,WOS:000341381400023,View Full Record in Web of Science
C,"Daniel, C; Neumann, G; Kroemer, O; Peters, J",,,IEEE,"Daniel, Christian; Neumann, Gerhard; Kroemer, Oliver; Peters, Jan",,,Learning Sequential Motor Tasks,2013 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 06-10, 2013","Karlsruhe, GERMANY",IEEE,,,,,,,,,"Peters, Jan/D-5068-2009","Peters, Jan/0000-0002-5266-8091; Neumann, Gerhard/0000-0002-5483-4225",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-5641-1; 978-1-4673-5643-5,,,,2013,,,,,,,2626,2632,,,,,,,,,,,,,,,,WOS:000337617302095,View Full Record in Web of Science
C,"Ben Amor, H; Neumann, G; Kamthe, S; Kroemer, O; Peters, J",,,IEEE,"Ben Amor, Heni; Neumann, Gerhard; Kamthe, Sanket; Kroemer, Oliver; Peters, Jan",,,Interaction Primitives for Human-Robot Cooperation Tasks,2014 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 07, 2014","Hong Kong, PEOPLES R CHINA",IEEE,,,,,,,,,"Peters, Jan/D-5068-2009","Kamthe, Sanket/0000-0002-4784-4003; Neumann, Gerhard/0000-0002-5483-4225",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-3685-4,,,,2014,,,,,,,2831,2837,,,,,,,,,,,,,,,,WOS:000377221102143,View Full Record in Web of Science
J,"Denisa, M; Ude, A",,,,"Denisa, Miha; Ude, Ales",,,Synthesis of New Dynamic Movement Primitives Through Search in a Hierarchical Database of Example Movements,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Deniša, Miha/AAE-5331-2019; Ude, Aleš/ABB-7839-2020","Ude, Ales/0000-0003-3677-3972; Denisa, Miha/0000-0002-9478-4656",,,,,,,,,,,,,1729-8814,,,,,OCT 6,2015,12,,,,,,,,137,10.5772/61036,http://dx.doi.org/10.5772/61036,,,,,,,,,,,,,WOS:000362510400001,View Full Record in Web of Science
C,"Pinto, CMA; Santos, CP; Rocha, D; Matos, V",,"Simos, TE",,"Pinto, Carla M. A.; Santos, Cristina P.; Rocha, Diana; Matos, Vitor",,,Impact of Discrete Corrections in a Modular Approach for Trajectory Generation in Quadruped Robots,"NUMERICAL ANALYSIS AND APPLIED MATHEMATICS ICNAAM 2011: INTERNATIONAL CONFERENCE ON NUMERICAL ANALYSIS AND APPLIED MATHEMATICS, VOLS A-C",AIP Conference Proceedings,,,,International Conference on Numerical Analysis and Applied Mathematics (ICNAAM),"SEP 19-25, 2011","Halkidiki, GREECE","European Soc Computat Methods Sci & Engn (ESCMSE),R M Santilli Fdn,ACC I S",,,,,,,,,"Santos, Cristina/L-8716-2014; Pinto, Carla/J-5221-2013","Santos, Cristina/0000-0003-0023-7203; Pinto, Carla/0000-0002-0729-1133",,,,,,,,,,,,,0094-243X,,978-0-7354-0956-9,,,,2011,1389,,,,,,,,,10.1063/1.3636776,http://dx.doi.org/10.1063/1.3636776,,,,,,,,,,,,,WOS:000302239800125,View Full Record in Web of Science
J,"Kober, J; Wilhelm, A; Oztop, E; Peters, J",,,,"Kober, Jens; Wilhelm, Andreas; Oztop, Erhan; Peters, Jan",,,Reinforcement learning to adjust parametrized motor primitives to new situations,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,"Peters, Jan/D-5068-2009; Oztop, Erhan/K-8111-2012; Kober, Jens/I-9119-2017","Oztop, Erhan/0000-0002-3051-6038; Kober, Jens/0000-0001-7257-5434",,,,,,,,,,,,,0929-5593,1573-7527,,,,NOV,2012,33,4,,,,,361,379,,10.1007/s10514-012-9290-3,http://dx.doi.org/10.1007/s10514-012-9290-3,,,,,,,,,,,,,WOS:000307766800002,View Full Record in Web of Science
J,"Kober, J; Peters, J",,,,"Kober, Jens; Peters, Jan",,,Imitation and Reinforcement Learning Practical Algorithms for Motor Primitives in Robotics,IEEE ROBOTICS & AUTOMATION MAGAZINE,,,,,,,,,,,,,,,,,"Peters, Jan/D-5068-2009; Kober, Jens/I-9119-2017","Peters, Jan/0000-0002-5266-8091; Kober, Jens/0000-0001-7257-5434",,,,,,,,,,,,,1070-9932,1558-223X,,,,JUN,2010,17,2,,,,,55,62,,10.1109/MRA.2010.936952,http://dx.doi.org/10.1109/MRA.2010.936952,,,,,,,,,,,,,WOS:000281777800009,View Full Record in Web of Science
J,"Mülling, K; Kober, J; Kroemer, O; Peters, J",,,,"Muelling, Katharina; Kober, Jens; Kroemer, Oliver; Peters, Jan",,,Learning to select and generalize striking movements in robot table tennis,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Kober, Jens/I-9119-2017; Peters, Jan/D-5068-2009","Kober, Jens/0000-0001-7257-5434; Peters, Jan/0000-0002-5266-8091",,,,,,,,,,,,,0278-3649,1741-3176,,,,MAR,2013,32,3,,,,,263,279,,10.1177/0278364912472380,http://dx.doi.org/10.1177/0278364912472380,,,,,,,,,,,,,WOS:000317693400001,View Full Record in Web of Science
