Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Hierarchical HMM Based Learning of Navigation Primitives for Cooperative Robotic Endovascular Catheterization,Medical Image Computing and Computer-Assisted Intervention – MICCAI 2014,,,,10.1007/978-3-319-10404-1_62,Hedyeh Rafii-TariJindong LiuChristopher J. PayneColin BicknellGuang-Zhong Yang,2014,https://link.springer.com/chapter/10.1007/978-3-319-10404-1_62,Conference paper
