Title,Year,DOI
A selection framework of multiple navigation primitives using Generalized Stochastic Petri Nets,2005,
Biologically inspired navigation primitives,2014,10.1016/j.robot.2014.06.008
Monocular Teach-and-Repeat Navigation using a Deep Steering Network with Scale Estimation,2021,10.1109/IROS51168.2021.9635912
Hierarchical HMM Based Learning of Navigation Primitives for Cooperative Robotic Endovascular Catheterization,2014,
Learning from Virtual Experience: Mapless Navigation with Neuro-Fuzzy Intelligence,2018,
Socially-Aware Navigation Planner Using Models of Human-Human Interaction,2017,
