Title,Year,DOI
Biologically inspired navigation primitives,2014,10.1016/j.robot.2014.06.008
Monocular Teach-and-Repeat Navigation using a Deep Steering Network with Scale Estimation,2021,10.1109/IROS51168.2021.9635912
Hierarchical HMM based learning of navigation primitives for cooperative robotic endovascular catheterization,2014,10.1007/978-3-319-10404-1_62
A selection framework of multiple navigation primitives using Generalized Stochastic Petri Nets,2005,10.1109/ROBOT.2005.1570698
Socially-aware navigation planner using models of human-human interaction,2017,10.1109/ROMAN.2017.8172334
Learning from Virtual Experience: Mapless Navigation with Neuro-Fuzzy Intelligence,2018,10.1109/IS.2018.8710525
Towards interactive physical robotic assistance: Parameterizing motion primitives through natural language,2012,10.1109/ROMAN.2012.6343895
